text,label
Radši předělejte směšný FUP u všech tarifů.,0
Dobrý den chtěl bych vědět jakou máte otevírací dobu tento týden na prodejně v Břeclavi Děkuji,1
"každá má vzor na krunýřku jiný, to je paráda :)",2
"Evi, děkuju!! Očividně máte dobrý vkus na vůně ;))) A Diesly tam mám dokonce dva :)))",2
Fresh je pěkný hnus.. lepší byl ten normální..,0
HURÁÁÁÁÁÁ :oD a gratuluju k přírůstkům :o),2
"taky jsem se na to ptal v pobočce, netuší...takže doporučuji akci u O2 od listopad! :)",1
Sdílím je jedinečné :),2
Dají se sehnat pěnokníry někde v okolí Uherského Hradiště?,1
uf snad jsem to stihla,1
"jeste,kdyby tak zavazeli na Novy Zeland",1
:D Asi je to invalidní kravička.,1
"Já se ho na to ale tehdy ptal a říkal, že jde, takže mi úmyslně asi lhal, a za to by myslím Vodafone CZ neměl trestat mě, ale jeho.",1
Asi nejslabší reklama z celé série! Že by Vojtovi docházely nápady ?,0
Toho chlapa dostanu k parfému ? Tak sem s ním :-))),2
tak když má Šárka za sponzora Milku tak kdo jiný by tam měl být.. tak že Šárka Záhrobská...,1
"Děkuji, já také doufám. Přeji krásný večer.",2
okouzlujici,2
hlavičkááá:D:D:D,1
"Ha ha ha, to je vtipné, teď jsme volali na operátora, a prý je vše v pořádku a funguje, ale ani ťuk...",0
Alenko tak na Velký náměstí kde kromě předražených restaurací je ... nechodím :),1
"a když ne, tak aspoň reaguji na emaily a podobně....",1
"taky mi nic neprislo, zadny voucher ... :-(",0
Mně osobně taky příjde přeslazená,0
"si dej do láhve s kofčou vanilkový lusk,nejlépe ""burbón"" a čekej..třeba to klapne :P",1
"Takže už půjde ukládat faktury i s daty? Nebo mi adobe bude pořád hlásit, že bude uložený prázdný formulář?",1
"Jo, skončí smlouva a taky odcházím od T-mobilu. Už se nemůžu dočkat.",0
gratulace a moc držíme palce,2
tak o brčka si máte říct :),1
"tak jsem dnes zabalila a poslala poštou nějakou tou jejich službou do vlastních rukou,s tím,že Vám to dojde už zítra...bohužel...",1
moje nej jidlo je tady skoda ze swiss king je jenom v sezoní nebídce =(,0
"mě příde fialovej, nebo sem barvoslepá. Ale taky ho mám z dřívější soutěže",1
Byl bych rad kdyby mně nikdo odpověděl. Nebo je to takovy problém?,0
SUPR...no jak ho mohu odblokovat nemám momentalně možnost zavolat si z jineho telefonu..=o(,0
pořád hraju a pořád nic fňuk,0
lze nějak zrušit učast?,1
Jééé i jááá :o)),2
děkuji už bylo vysvětleno v emailu.-))) hezký den,2
"Žacléř je pokryt už od listopadu, tuším.",1
zdravím od kdy je smluvní pokuta s prodlevou 1150kč nebyla 1000?,1
"Tak vidím, že odezva žádná.. opravdu příjemná spolupráce.. :/",0
"doufám, že to bude české masíčko ať podpoříme české zemědělce a tudíž i ČR ;-)",1
Vodafon má hrozný přístup k zákazníkům. Taky mám negativní zkušenosti.,0
postavte mekáče v Prostějově prosííím :D,1
"no tak to byl pokus o vtip na ty mladý, jak vždycky řikají ""hustýýýýý"" :D",1
náááádherná vůně,2
Mám dotaz potřebuju změnit na samsung galaxy ace ton oznámení ?,1
baví mě to slovo čerstvé u všech jídel :D,0
a jak ji mamka decentne jednou nozkoz jisti :-) nadherne...,2
"Manžel se o to pokusil, ale zvolil blbou záminku, na Avon jsem se vyprdla :-)))",1
to jo ale vozi ve velkem mnozstvi a ne priveze mi to co chci atd...,1
krásné ráno i vám!!!,2
Tuší někdo jak vypnout internetový optimalizátor? Stránka speed.t-mobile.cz mi nejde načíst :-( a ty rozostřené obrázky mě pěkně štvou...,0
"René Mahdal: taaaak, jinak mám tam jeden s těch slevněných za 790,- a volám, píšu a surfuje doslova do alelůůůůůůůůůja ;-)",2
"Je 16 hodin a stále to nefunguje....zkuste ladit piana,třeba to bude rychlekší :D",0
"paradni akce, ta znacka tydne uz bezi docela dlouho, vystrida ji nejaka jina znacka?",2
"vzhledem k tomu, že se se zaměstnanci ostatních operátorů známe, tak díky bohu za O2 a telekomunikace",2
"Štěpáne, kdybys nebyl slepej, tak víš, že už i v OVě je...",0
Jsem pro ZTE Skate,1
Normálně se dává :),1
"Ná zítřek by to chtělo něco v Brně, nebude :P ?",1
O2 jste fakt zloději !,0
Poběží taky útvar pro ochranu ústavních činitelů? :-),1
Nejlepší je ta s tím mistrem světa v čekání :D,2
nemůžete veroniko,1
jo pěknej záběr,2
v interspáru to mají.....,1
To je borec a to tělo....luxus...:-),2
my to chcem v Ostravě a nebo v Brně ...,1
mě se to taky náko seká :(,0
"Womanity, ted je u me cislo jedna :)",2
"Děkuji moc, Prskavec:-)",2
já teda nevím ale souhlasím s Kristinou....vyhrály jsme valentýnskou večeři ale nakonec se te večeře asi ani nedočkáme..:-(,0
"Jaký má být konkrétně ten popisek k fotkám? Nějaký vtipný, nebo tak nějak? Děkuji",1
Doufám že až nahodíte web tak vám začne padat protože bude přetíženy :D.,0
a kurva tohle chtěk mobil hned :),1
a mně byste odpovědět nemohli???,1
Rozhledna Vysoká u Kutné Hory,1
To řikáte včas teda :-D,0
"Velice obdivuji takový čin, je vidět že jejich povolání je spíš láskou a posláním.",2
"Sice jste mě moc nepotěšil, ale i přesto děkuji za odpověď. Přeji pěkný den, Jirka",1
"Krásný večer.Pin bohužel ne,ale puk zjistíte na infolince,je jen potřeba autorizace k číslu",1
skvělý parfém za super cenu :-),2
"Zkusím experty, jestl mi dokazi zprovoznit na chytrem telefonu prosté volání bez výpadků v okolí Svratouch.",1
jo a lidičky ty ceny jsou opravdu bezkonkurenční. kvalita super,2
Ta pajdulákybzch chtěl,1
mě se to líbí,2
nesmrtelná klasika každý vánoce ))),2
"a jak mu lezou ty bublinky od nozdřiček, to je super, zábava pondělního večera, ráno vstávat do fachu a mě se nechce spát .... :D",2
"Nevím zda píšu na správně, chtěla jsem psát pobočce v Poděbradech. Děkuji",1
ty budou mít radost,1
Potřebuji L prosím..,1
bezva to nema chybu.........hop na jedno:)),2
Za 20 bych si to možná i koupil ...,1
chutnaly celé rodině - jeden balíček nestačil :-),2
Teda Dano?asi si nevidíš do pusy co?Jestlipak jsi Ty poslala chloubu svých parfémů????,0
"Dominiku,...dojeď si z Teplic do Drážďan, seš tam za půl hoďky a koupíš ho o dost levněji....",1
Sice mám jiného operátora...ale nasměju se...a víte kdo takové reklamy platí.....?,1
Dobry den mili Vodafone tak kdy se dočkame toho slybeneho vanocniho prekvapeni jak jste psaly?,1
Už jsem se ptal ale již je skladem HTC one X ? díky moc...,1
"Ahoj, nezbyly někomu 3 body? Nechci je pro děti do školky, chci je pro sebe :-) Díííík - 1534006066",1
Já měl zato kolik tam bylo či zda máte nějaké fotky a tak? :-) Jinak skvěla byla až nato počasí.,1
big mac je hlavně pěkně hnusnej,0
@Kočí...alespoň něčím jste v dnešní době fascinován... Považuji to za velký úspěch:) a rád jsem vás pobavil :)),2
"Čtyři roky zpátky jsem vezla ""Kofoláče"" bráškovi do NYC...od té doby mu jinak neříkám:)))",1
"ahojky, advent je skvělý ale nechystáte nějaké podobné posílání přáníček jako bylo ke dni matek?",1
mě chutnalo ;),2
"Slečno/Paní Sladká: Vy jste typický příklad občana České republiky, vždy remcat za každou cenu.",0
Děkujeme :),2
"známe, známe :-)",1
"jsou a jak, asi ukecám celou rodinu aby jsme od nich odešli, stejně nejsou spokojeni ani ony",0
vzbudit zadara nejde protože nemám kredit a tam je napsáno že volání je zadara :) hmm tak že nic no....,1
samozřejmě Plzeň :-),1
život bez čokolády je jako kravička bez mléčka,1
"nevím proč, ale napadlo mne hned kryšpínek - kryšínek",1
"Nedávno nedokázal jejich expert najít v menu androidu přístupové body internetu, musel jsem mu je najít sám.",0
A můžete mi nabídnout tarif Platinum O2 čistě pro potřeby fyzické osoby?,1
Děkuji za odpoveď. Já mám Tarif na míru a u nich služba Po Svém šla ještě zkombinovat:-),2
chci si pořídit :-),2
"jak tak čtu datumy konverzace, tak bych si tady slečnu(paní) O2 Guru s radostí poslal pro smrt :DDD",0
To jsem kupoval v Německu už dávno před lety...ještě že je to novinka kterou neznám :-),1
"hmmmm myslím že každy druhý ne,,,originální naušnice stoji , např, které jsou vyfoceny kolem 1000 kč....takovy je muj nazor",1
chtělo by to nějakou fajn nabídku... internet jsem už od O2 zrušila.. ted přemýšlím nad telefonem...,1
Jak jse jmenuje.,1
Zapoměla jsem uvést mé oblíbence tygry. :-),2
"Mimochodem,jedna ze dvou nej vůní manželky ;-)",2
čokoládové žuvačky:-),1
"parada, konecne si je zase jeden z velkych hracu vedom nastupujici budoucnosti. Diky",2
Už mi poslali mail....prý to přijde někdy během následujích dvou týdnů...,1
Mají tu dobré ceny a ráda tu občas nakoupím:),2
"Tak z tech novych stranek jsem fakt hotovej... rozezente tu partu programatoru, co tam mate...",0
sedím u toho a hraju...ale obávám se že ani to stačit nebude,1
"Tak to je moc krásná fotka, zajímalo by mě, jestli majitelka parfémků je balerína.",2
vypadá dobře... :),2
Praha - nové město,1
Děkuji. Právě jsem Vám odeslala e-mail s adresou. :o),2
Dobrý den! Chci se zeptat zda neplánujete dát do prodeje nějaký levnější tab s Androidem?,1
V tom případě to mám taky špatně,1
prasokofoláček,1
Sem nakoupil a nic jsem nedostal :(,0
Kofťo alebo Krofty :),1
zrychlený to extra není teda jestli myslíte net:),0
"Proč VODAFONE nenapíše popravdě jaké výpadky hlásí? Volání,inter.bankovnictví atd..",0
Prosím vyplňte mi dotazník o McDonald´s. :-) čistě ke studijním účelům. :-) http://www.vyplnto.cz/databaze-dotazniku/10098/,1
"Dobrý den, pošlu vám je, pokud ještě máte zájem. :)",1
chybí mi jeden bodík na tabulku..nenajde se někdo kdo by poslal?? 1221968562,1
Ani náhodou,0
Taky mi tam dnes slo ditko i s celou tridou odevzdat nasbirane mobily :-),1
Identifikační číslo: 1421822675 ... bojím se než stihnu poslat další kody tak už nic nebude :(,1
nikde nic nevznam se v tom.. nikde formulař nikde svchovany samsung:D,0
"Prej dáváte do vašeho jídla drogy, aby měli hosté větší hlad...? :-D",1
"a já se chtěla učit ... jdu ""studovat""O:-)",1
Škoad že se to nedá poslat poštou :D Hned bych si koupil 3 plata :) :D,2
navštěvuji :) děkuji za skvělou zprávu :),2
Také přeji dobréé ráno,1
"Pavle, ten Neomezený od O2 za 717 je za jakých podmínek? Je s úvazkem?",1
mohu se zeptat v jakém intervalu uvidíme další ?,1
"O.k. díky, nějak to zkusíme.",1
Jo jeste to na koupani je a behem jedineho odpoledne se kamoska super spalila.fakt doporucuji i ted v rijnu.,1
"Nikdy neříkejte ""nikdy nebudeme mít kofolu!"" To je blbost. Tomu kdo tu ceduli vymyslel asi hrabe.",0
Tak tohle nemá chybu!!!,2
Jestli vám ještě nějaké bodíky zbyly prosím o zaslání... ID: 1677222513 potřebuji je na pouzdro.. děkuji,1
Pořád málo masa...,0
"Tak je jasné,že nějakým psaním dokola se nic nezmění :-)",0
mají je v kauflandu nebo v Lidlu,1
Od té doby co jsi odešel už neprovozuju :D :D :D,1
"pochybuju, že to někdo vyhrál, páč já to hraju od rána jak tydýt a pořád nic, takže je to akorát klikačka na zabití nudy",0
"Zvláštní, že mě to funguje normálně",1
tak ta je výborná :),2
I mne to velice zajímá.,1
Marcela Koplová: Queen to být nemůže.=),1
"Prosím napište, kdy doopravdy bude fungovat vaše samoobsluha.",0
neni co řešit...,1
naprosto souhlasím a myslím si že dost přestřelili s touto reklamou,0
blbost to není přijde to opravdu na jméno profilu který to hraje a adresa z formuláře co k tomu dodat:-),1
"S kofolou a rumem, budu dnes otevírat víkend :)",1
Luci jak ti voní ? Je podobná jak klasická euphorie?,1
"kdy u nás bude stát volání jako v ostatních civilizovaných zemích (Německo,Rakousko,GB ?2016 ,2020 ?",0
tak snad jsem mezi tou první várkou :-),1
je to heské,2
také jsme prospěli s vyznamenáním;-))))),2
taky přeji vám všem v Xparfémy krásnou dobrou noc :),2
novou flašku ? xD,1
Kdo chce at si mě přidá,1
já se určitě přidám :),2
"Tak nic no.. :-/ Na 3 jdu k doktorce, tak to si tu Milku můžu jedině tak koupit.. Tak snad přííště..",0
A když stim přijdu na prodejnu tak je možný aby si ten telefon nechali a dali mi nové když vše dodám co v balení bylo?,1
Jaktože se ještě nedá nikde koupit vanilková kofola?,0
"Gratuluji vitězi.Sláva vítězům,čest poraženým.....",1
Bylinkovou jsem neměl. Reklama mě nepřesvědčila.... nebo spíš přesvědčila ji ani nezkoušet,0
"12345,tuším...možná jen 1234",1
"Ach jo,ty nohy mu zatím nějak neslouží,jinak je supr!",2
"Ahoj, bude v dohledné době uspořádána nějaká soutěž za milka body z obalu? :)",1
přeji krásný zbytek večera a dobrou noc :),2
já ty kulatý,1
"Aleš Tichý - já napsala to samé, ale asi teda špatně",1
to bych musel mit hubu jako kacer abych si toho mohl poradne kousnout :D,1
to by bylo fajn mít ke každému parfému tuhle maličkost do kabelky,1
dobrý den mohla bych se zeptat kdy tato soutěž bude ve Vysokém Mýtě?:),1
všechno není s avonu =D zas bych to tak nepřeháněla :D,1
"Proč de na kolo nemůžu přihlásit?Pořád tam naskakuje tabulka a když ju vyplním, tak je tam zas",0
"to jsem mela, je to zajímavá vůně",2
Já procházím drogerie uplně ty nejstarší a prostě nic .(((,0
Neplánujete zařadit do nabídky i telefon Samsung Galaxy S Advance?,1
dobře on/ona,2
"ty jooo a my jsme tam byly mynulý týden,tak to mě mrzí :((",0
Snad Davo nevěříš té fotce která koluje na FB :)) A i kdyby tak to by si nemohl jíst za chvilku vubec nic ;)) ..,1
nádherná vůně,2
Sýrová sezóna je snad nejlepší akce v McD ..,2
Děkuji....našla jsem obchod a konečně ho mám doma =),2
v dětství a na Slovensku!,1
"Kristýna Floková: než něco vypustíš, tak si to ověř ;-)",0
Lepší než kola :-D,2
toje hodně peněz erura,1
"náhodou... mně se ta fotka líbí, je zajímavá :-)))",2
"vzhledem k tomu, ze jsem pospichala jsem to opravdu zaplatila a běžela na vlak",1
U mě to samé..,1
"Vzhledem k tomu, že během letošního roku měli všichni operátoři výpadek, neřešil bych to. :-)",1
Tresor in love- krásná vůně !!!!,2
Nápad za milion ..,1
dobíječi mají pořád něco...ale co my s tarifem? :))),1
Dekuji za rychlou odpoved :) poslu.,2
kofole jde pěna rychle dolů -.-,1
nejde to. A vyhraje nekdo mobil?,1
"jo no..jsem tu od rána,tak by to za to stálo",1
"Tak tak, irobot nebude. Ale bodíky taky potěší. :-) No a každopádně gratuluju. To, že bude hranice pokořena ještě dnes, tipoval málokdo.",2
"To Petr: pokud někdo potřebuje přenášet velké soubory, zřejmě si nebude pořizovat flash disk dinosaura s 8 GB.",1
"Ty problémy nejsou od ranních hodin, ale už včera večer jste měli výpadky a bohužel jsem to pocítil i já :(",0
"exkluzivní...nejlepší, co jsem kdy měla:-)",2
ten už je okofolovaný,1
"Tak kamarádka už na čepici našetřila a mě zbylo ještě pět bodů, myslíte že má cenu ještě sbírat na čepici, když už body poslat nejdou? :D",1
vidím to tak že letos budu koukat pouze na ozdobený stromeček bez dárků =D,1
"Srry jsem tele, ale jak se má ta záložka jmenovat ?? =D",1
jn mě taky nejde samooblsluha,1
a když chci 4 vouchery pro sebe a 4 pro dcerku?,1
já zezačatku nahrála taky neskutečný skOre a žádná kompenzace :) ale v poho jdem hrát dá l:),1
CBO mi chyběl :),2
dnes po půlnoci a před 10 minutami sem měl půlhodinové výpadky internetu.. je to z mé strany nebo z vaší?,1
joo kdyby to vypadalo jak na to obrázku ......:D,0
Uvažoval jsem nad pánskou .... a Davidoff champion energy ... znáte někdo ?,1
Bez Kofči to prostě nejde :-) The BEST,2
jj..je to pravda..děla to každymu taky mě vyjela tabulka..a vyplnila..chtěla poslat a cele to zešedivělo..,1
"vzdy cerstva zelenina, to by se mi taky libilo D",1
je rozdíl napsat např. 1x nebo stačí pouze 1 ?,1
